Date,Open,High,Low,Close,Volume
20240222,5190.0,5940.0,4970.0,5810.0,4643900
20240226,6540.0,6900.0,6030.0,6810.0,5429200
20240227,6940.0,7190.0,5980.0,6290.0,2643300
20240228,6210.0,6980.0,5840.0,6030.0,2926100
20240229,6030.0,6250.0,5850.0,6040.0,1170200
20240301,6030.0,6230.0,5940.0,5940.0,663000
20240304,5960.0,6060.0,5450.0,5540.0,774700
20240305,5540.0,6600.0,5520.0,6480.0,1715700
20240306,6355.0,6860.0,6060.0,6850.0,1336500
20240307,6830.0,7500.0,6600.0,6990.0,1787300
20240308,6990.0,7300.0,5990.0,6340.0,1409900
20240311,6450.0,6450.0,5520.0,5700.0,618100
20240312,5570.0,6420.0,5555.0,6370.0,737000
20240313,6350.0,6720.0,6230.0,6610.0,800000
20240314,6700.0,6700.0,6010.0,6310.0,571400
20240315,6250.0,6570.0,6150.0,6340.0,671800
20240318,6490.0,7150.0,5510.0,6970.0,2020300
20240319,6980.0,7570.0,6900.0,7540.0,2686700
20240321,7540.0,7890.0,6860.0,7080.0,2052100
20240322,7000.0,7550.0,6940.0,7000.0,1494900
20240325,6970.0,7100.0,6500.0,6500.0,906800
20240326,6460.0,6780.0,6260.0,6680.0,582500
20240327,6580.0,6770.0,6150.0,6220.0,565000
20240328,6170.0,6420.0,6060.0,6200.0,431800
20240329,6155.0,6600.0,6000.0,6090.0,438000
20240401,6070.0,6180.0,5440.0,5660.0,540500
20240402,5660.0,5730.0,5150.0,5300.0,511100
20240403,5250.0,5275.0,4800.0,5110.0,536400
20240404,5010.0,5520.0,5010.0,5100.0,388000
20240405,5100.0,5100.0,4420.0,4810.0,619500
20240408,4810.0,4960.0,4585.0,4680.0,287600
20240409,4680.0,5070.0,4505.0,4820.0,340700
20240410,4820.0,5320.0,4790.0,5100.0,464400
20240411,5065.0,5290.0,4755.0,5240.0,425200
20240412,5240.0,5600.0,5140.0,5550.0,482800
20240415,5420.0,5850.0,5420.0,5640.0,636800
20240416,5800.0,5845.0,4420.0,4640.0,111300
20240417,4520.0,5130.0,3900.0,3940.0,1967200
20240418,3941.0,4300.0,3801.0,4120.0,1209800
20240419,4120.0,4195.0,3850.0,3925.0,607500
20240422,3925.0,4000.0,3635.0,3800.0,434700
20240423,3791.0,4440.0,3791.0,4175.0,770500
20240424,4151.0,4530.0,4150.0,4460.0,471600
20240425,4330.0,4585.0,4160.0,4195.0,319300
20240426,4215.0,4295.0,4070.0,4085.0,240400
20240430,4085.0,4185.0,4005.0,4055.0,151200
20240501,3990.0,4055.0,3920.0,4025.0,134800
20240502,4020.0,4150.0,3910.0,3940.0,136500
20240507,3950.0,4340.0,3270.0,4340.0,274500
20240508,4340.0,4420.0,4205.0,4270.0,181200
20240509,4290.0,4290.0,3905.0,3925.0,238300
20240510,3920.0,4000.0,3735.0,3770.0,214400
20240513,3840.0,3895.0,3700.0,3720.0,188100
20240514,3725.0,3805.0,3710.0,3800.0,120300
20240515,3810.0,3815.0,3515.0,3615.0,284600
20240516,3620.0,3895.0,3560.0,3895.0,219300
20240517,3965.0,4055.0,3800.0,3900.0,181800
20240520,3915.0,4270.0,3830.0,4240.0,302600
20240521,4290.0,4385.0,4120.0,4165.0,211000
20240522,4195.0,4220.0,4050.0,4100.0,129800
20240523,4210.0,4280.0,3865.0,3950.0,240700
20240524,3850.0,3895.0,3810.0,3820.0,101200
20240527,3775.0,3850.0,3750.0,3800.0,68200
20240528,3800.0,3965.0,3755.0,3910.0,105600
20240529,3910.0,3910.0,3690.0,3695.0,120900
20240530,3751.0,3751.0,3330.0,3460.0,296900
20240531,3460.0,3520.0,3390.0,3485.0,93100
20240603,3530.0,3570.0,3460.0,3550.0,90800
20240604,3600.0,3780.0,3580.0,3685.0,115600
20240605,3600.0,3685.0,3530.0,3555.0,78800
20240606,3600.0,3625.0,3435.0,3455.0,97100
20240607,3381.0,3535.0,3380.0,3485.0,59700
20240610,3640.0,3640.0,3435.0,3475.0,62000
20240611,3445.0,3460.0,3300.0,3315.0,154700
