edinet_code,fiscal_year,industry,name,rank,sec_code,unit,value
E03611,2025,銀行業,三井住友トラストグループ株式会社,91,83090,%,229.3881
E36883,2024,サービス業,株式会社リベロ,92,92450,%,226.2972
E30919,2024,情報・通信業,株式会社セレス,93,36960,%,225.9035
E04237,2025,海運業,川崎汽船株式会社,94,91070,%,225.4651
E05742,2025,情報・通信業,テックファームホールディングス株式会社,95,36250,%,221.5909
E03475,2025,小売業,株式会社アルペン,96,30280,%,221.427
E02503,2025,卸売業,極東貿易株式会社,97,80930,%,221.4255
E00052,2025,建設業,大成建設株式会社,98,18010,%,216.4681
E00877,2025,化学,旭化成株式会社,99,34070,%,209.9367
E35932,2025,小売業,株式会社アースインフィニティ,100,76920,%,208.0882
